hanzi,pinyin,levels,entryIds,file,bytes,status,source,sourceUrl,sourceUrls,license,qualityNote
无边,wú biān,6,5180,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-无边.mp3,16930,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-wu2.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-bian1.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
无限,wú xiàn,5,3209,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-无限.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%A0%E9%99%90.mp3,,CC-BY-SA,
既,jì,4,1327,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-既.mp3,8358,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%A2.mp3,,CC-BY-SA,
既然,jì rán,4,1330,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-既然.mp3,12328,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%A2%E7%84%B6.mp3,,CC-BY-SA,
日,rì,1,172,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-日.mp3,7522,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%A5.mp3,,CC-BY-SA,
日历,rì lì,5,2930,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-日历.mp3,18184,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-ri4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-li4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
日夜,rì yè,6,4711,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-日夜.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%A5%E5%A4%9C.mp3,,CC-BY-SA,
日子,rì zi,4,1621,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-日子.mp3,10030,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%A5%E5%AD%90.mp3,,CC-BY-SA,
日常,rì cháng,4,1618,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-日常.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%A5%E5%B8%B8.mp3,,CC-BY-SA,
日报,rì bào,2,966,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-日报.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%A5%E6%8A%A5.mp3,,CC-BY-SA,
日期,rì qī,4,1620,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-日期.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%A5%E6%9C%9F.mp3,,CC-BY-SA,
日记,rì jì,4,1619,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-日记.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%A5%E8%AE%B0.mp3,,CC-BY-SA,
日语,rì yǔ,6,5008,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-日语.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%A5%E8%AF%AD.mp3,,CC-BY-SA,
旧,jiù,3,721,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-旧.mp3,8358,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%A7.mp3,,CC-BY-SA,
早,zǎo,1,273,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-早.mp3,9612,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%A9.mp3,,CC-BY-SA,
早上,zǎo shang,1,275,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-早上.mp3,22156,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-zao3.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-shang1.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
早就,zǎo jiù,2,1208,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-早就.mp3,20903,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-zao3.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-jiu4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
早已,zǎo yǐ,5,3452,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-早已.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%A9%E5%B7%B2.mp3,,CC-BY-SA,
早晚,zǎo wǎn,5,3451,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-早晚.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%A9%E6%99%9A.mp3,,CC-BY-SA,
早晨,zǎo chen,4,1919,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-早晨.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%A9%E6%99%A8.mp3,,CC-BY-SA,
早期,zǎo qī,5,3450,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-早期.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%A9%E6%9C%9F.mp3,,CC-BY-SA,
早餐,zǎo cān,4,1918,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-早餐.mp3,20485,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-zao3.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-can1.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
早饭,zǎo fàn,1,274,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-早饭.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%A9%E9%A5%AD.mp3,,CC-BY-SA,
时,shí,2,431,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-时.mp3,9612,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%B6.mp3,,CC-BY-SA,
时事,shí shì,5,3930,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-时事.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%B6%E4%BA%8B.mp3,,CC-BY-SA,
时代,shí dài,5,3012,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-时代.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%B6%E4%BB%A3.mp3,,CC-BY-SA,
时候,shí hou,1,185,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-时候.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%B6%E5%80%99.mp3,,CC-BY-SA,
时光,shí guāng,6,4784,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-时光.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%B6%E5%85%89.mp3,,CC-BY-SA,
时刻,shí kè,5,3014,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-时刻.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%B6%E5%88%BB.mp3,,CC-BY-SA,
时常,shí cháng,5,3011,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-时常.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%B6%E5%B8%B8.mp3,,CC-BY-SA,
时时,shí shí,6,5054,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-时时.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%B6%E6%97%B6.mp3,,CC-BY-SA,
时期,shí qī,5,3016,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-时期.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%B6%E6%9C%9F.mp3,,CC-BY-SA,
时机,shí jī,6,4787,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-时机.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%B6%E6%9C%BA.mp3,,CC-BY-SA,
时而,shí ér,6,5051,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-时而.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%B6%E8%80%8C.mp3,,CC-BY-SA,
时节,shí jié,6,5052,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-时节.mp3,12328,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%B6%E8%8A%82.mp3,,CC-BY-SA,
时装,shí zhuāng,6,5055,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-时装.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%B6%E8%A3%85.mp3,,CC-BY-SA,
时间,shí jiān,1,186,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-时间.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%97%B6%E9%97%B4.mp3,,CC-BY-SA,
昌盛,chāng shèng,6,4415,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-昌盛.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%98%8C%E7%9B%9B.mp3,,CC-BY-SA,
明亮,míng liàng,6,4525,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-明亮.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%98%8E%E4%BA%AE.mp3,,CC-BY-SA,
明天,míng tiān,1,129,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-明天.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%98%8E%E5%A4%A9.mp3,,CC-BY-SA,
明年,míng nián,1,128,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-明年.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%98%8E%E5%B9%B4.mp3,,CC-BY-SA,
明日,míng rì,6,4907,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-明日.mp3,18188,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-ming2.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-ri4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
明明,míng míng,6,4526,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-明明.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%98%8E%E6%98%8E.mp3,,CC-BY-SA,
明星,míng xīng,5,2778,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-明星.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%98%8E%E6%98%9F.mp3,,CC-BY-SA,
明显,míng xiǎn,5,2777,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-明显.mp3,12746,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%98%8E%E6%98%BE.mp3,,CC-BY-SA,
明白,míng bai,3,771,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-明白.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%98%8E%E7%99%BD.mp3,,CC-BY-SA,
明确,míng què,5,2776,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-明确.mp3,12328,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%98%8E%E7%A1%AE.mp3,,CC-BY-SA,
昏,hūn,6,4715,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-昏.mp3,7522,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%98%8F.mp3,,CC-BY-SA,
星星,xīng xing,4,1826,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-星星.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%98%9F%E6%98%9F.mp3,,CC-BY-SA,
星期,xīng qī,1,243,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-星期.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%98%9F%E6%9C%9F.mp3,,CC-BY-SA,
星期天,xīng qī tiān,1,245,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-星期天.mp3,30727,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-xing1.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-qi1.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-tian1.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
星期日,xīng qī rì,1,244,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-星期日.mp3,12328,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%98%9F%E6%9C%9F%E6%97%A5.mp3,,CC-BY-SA,
春天,chūn tiān,3,568,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-春天.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%98%A5%E5%A4%A9.mp3,,CC-BY-SA,
春季,chūn jì,4,2363,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-春季.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%98%A5%E5%AD%A3.mp3,,CC-BY-SA,
春节,chūn jié,2,579,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-春节.mp3,12328,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%98%A5%E8%8A%82.mp3,,CC-BY-SA,
昨天,zuó tiān,1,297,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-昨天.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%98%A8%E5%A4%A9.mp3,,CC-BY-SA,
是,shì,1,188,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-是.mp3,8358,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%98%AF.mp3,,CC-BY-SA,
是不是,shì bú shì,1,338,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-是不是.mp3,27799,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-shi4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-bu2.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-shi4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
是否,shì fǒu,4,1670,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-是否.mp3,12746,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%98%AF%E5%90%A6.mp3,,CC-BY-SA,
显,xiǎn,6,5023,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-显.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%98%BE.mp3,,CC-BY-SA,
显出,xiǎn chū,6,5195,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-显出.mp3,21740,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-xian3.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-chu1.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
显得,xiǎn de,5,3234,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-显得.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%98%BE%E5%BE%97.mp3,,CC-BY-SA,
显然,xiǎn rán,5,3235,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-显然.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%98%BE%E7%84%B6.mp3,,CC-BY-SA,
显示,xiǎn shì,5,3236,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-显示.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%98%BE%E7%A4%BA.mp3,,CC-BY-SA,
显著,xiǎn zhù,6,5025,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-显著.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%98%BE%E8%91%97.mp3,,CC-BY-SA,
晒,shài,5,2947,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-晒.mp3,8776,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%99%92.mp3,,CC-BY-SA,
晓得,xiǎo dé,6,5206,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-晓得.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%99%93%E5%BE%97.mp3,,CC-BY-SA,
晕,yūn,6,5233,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-晕.mp3,8776,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%99%95.mp3,,CC-BY-SA,
晕车,yùn chē,6,5234,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-晕车.mp3,18186,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-yun4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-che1.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
晚,wǎn,1,215,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-晚.mp3,9194,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%99%9A.mp3,,CC-BY-SA,
晚上,wǎn shang,1,217,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-晚上.mp3,10030,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%99%9A%E4%B8%8A.mp3,,CC-BY-SA,
晚会,wǎn huì,3,871,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-晚会.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%99%9A%E4%BC%9A.mp3,,CC-BY-SA,
晚安,wǎn ān,4,1763,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-晚安.mp3,20485,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-wan3.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-an1.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
晚报,wǎn bào,2,1061,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-晚报.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%99%9A%E6%8A%A5.mp3,,CC-BY-SA,
晚点,wǎn diǎn,3,870,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-晚点.mp3,22156,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-wan3.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-dian3.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
晚餐,wǎn cān,4,1764,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-晚餐.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%99%9A%E9%A4%90.mp3,,CC-BY-SA,
晚饭,wǎn fàn,1,216,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-晚饭.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%99%9A%E9%A5%AD.mp3,,CC-BY-SA,
普及,pǔ jí,5,2849,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-普及.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%99%AE%E5%8F%8A.mp3,,CC-BY-SA,
普通,pǔ tōng,4,1562,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-普通.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%99%AE%E9%80%9A.mp3,,CC-BY-SA,
普通话,pǔ tōng huà,4,1563,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-普通话.mp3,14000,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%99%AE%E9%80%9A%E8%AF%9D.mp3,,CC-BY-SA,
普遍,pǔ biàn,4,1561,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-普遍.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%99%AE%E9%81%8D.mp3,,CC-BY-SA,
景,jǐng,6,4784,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-景.mp3,10030,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%99%AF.mp3,,CC-BY-SA,
景点,jǐng diǎn,4,1401,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-景点.mp3,20696,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-jing3.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-dian3.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
景色,jǐng sè,4,1403,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-景色.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%99%AF%E8%89%B2.mp3,,CC-BY-SA,
景象,jǐng xiàng,6,4325,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-景象.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%99%AF%E8%B1%A1.mp3,,CC-BY-SA,
晴,qíng,2,420,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-晴.mp3,10030,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%99%B4.mp3,,CC-BY-SA,
晴天,qíng tiān,2,942,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-晴天.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%99%B4%E5%A4%A9.mp3,,CC-BY-SA,
晴朗,qíng lǎng,6,4666,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-晴朗.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E6%99%B4%E6%9C%97.mp3,,CC-BY-SA,
